"Location","Freq","lng","lat","radius"
"Greene St",4609,-73.994822,40.73035,67.8896162899747
"E 83rd St",4608,-73.917952,40.64316,67.8822509939086
"South End Ave",4602,-74.0167518,40.7093532,67.8380424245865
"Cortelyou Rd",4598,-73.949859,40.644389,67.8085540326587
"Central Ave",4585,-73.9266436,40.6979465,67.7126280689208
"Cruger Ave",4581,-73.8664213,40.8626288,67.6830850360709
"W 3rd St",4579,-77.065968,42.141177,67.6683086828687
"E 24th St",4578,-73.9499347,40.6121665,67.6609192961491
"Skillman Ave",4559,-73.9376165,40.7452242,67.5203672975792
"41st Rd",4536,-73.833209,40.7556124,67.3498329619309
"Bridge St",4530,-74.3119247,42.081486,67.3052746818554
"99th St",4518,-73.841514,40.683262,67.2160695072242
"16th Ave",4511,-73.993941,40.622935,67.1639784408279
"W 71st St",4506,-73.9875649,40.78022,67.1267457873536
"E 63rd St",4502,-73.910704,40.609221,67.096944788865
"Holland Ave",4502,-73.86572,40.850066,67.096944788865
"E 62nd St",4495,-73.9604668,40.761437,67.0447611674469
"E 94th St",4489,-73.9167886,40.6544494,67
"E 66th St",4464,-73.9681128,40.7679241,66.8131723539603
"Central Park West",4460,-73.9810245,40.7692723,66.783231428256
"Schermerhorn St",4455,-73.9839778,40.6881702,66.745786383861
"W 19th St",4436,-73.9858333,40.5765212,66.6033032213869
"West St",4431,-75.235562,43.092989,66.5657569625705
"Greene Ave",4426,-73.96653,40.686627,66.5281895139196
"Boston Rd",4417,-73.896754,40.833322,66.460514593253
"W 20th St",4409,-73.9868921,40.5764025,66.4003012041361
"E 99th St",4401,-73.89357,40.639788,66.3400331624879
"39th St",4399,-73.9253854,40.7478616,66.3249575951617
"7TH AVE",4399,-73.9820256,40.7630704,66.3249575951617
"65th St",4382,-74.0020427,40.6262979,66.1966766537415
"Jackson Ave",4381,-73.9470423,40.7452732,66.1891229734916
"W 231st St",4369,-73.905793,40.879418,66.098411478643
"12th St",4344,-73.992527,40.669655,65.9090282131363
"W 145th St",4340,-73.9438506,40.823648,65.8786763680024
"141st St",4315,-73.8047,40.686934,65.68865959966
"Kingston Ave",4315,-73.9421829,40.6694074,65.68865959966
"Borden Ave",4313,-73.9397516,40.7386146,65.6734345074171
"104th St",4309,-73.844685,40.698674,65.6429737291052
"Hughes Ave",4307,-73.883945,40.858666,65.6277380381192
"10th St",4304,-73.9939955,40.6720242,65.6048778674269
"Avenue C",4301,-73.9742526,40.732206,65.5820097282784
"Varick St",4290,-73.9361494,40.7269959,65.4980915752513
"Gates Ave",4272,-73.9117817,40.6999271,65.3605385534728
"Beaver St",4251,-73.938484,40.70068,65.1996932508122
"E 89th St",4237,-73.8957114,40.6298424,65.0922422412994
"RICHMOND AVE (N/B) @",4217,-74.1623112,40.6069237,64.9384323802169
"57th St",4204,-73.9772972,40.7642283,64.8382603097893
"MAIN ST",4198,-73.8314394,40.762159,64.7919748117003
"63rd Dr",4187,-73.864886,40.726177,64.7070320753471
"W 132nd St",4187,-73.9423303,40.8122349,64.7070320753471
"FLATBUSH AVE",4177,-73.9088164,40.5974264,64.6297145282261
"Centre St",4166,-79.0358048,43.1724271,64.5445582524197
"E 64th St",4159,-73.914214,40.618023,64.4903093495449
"E 81st St",4150,-73.912508,40.636006,64.4204936336256
"NB REMSEN AVE @ BAY",4138,-73.9133737,40.6468941,64.3272881443016
"NB SOUNDVIEW AVE @ B",4135,-73.8684341,40.8235908,64.3039656630911
"W 86th St",4135,-73.9714247,40.7861728,64.3039656630911
"Knickerbocker Ave",4130,-73.9189811,40.6987479,64.2650760522385
"94th St",4129,-73.8761052,40.7718842,64.2572953056694
"72nd St",4127,-73.9818557,40.7790162,64.2417309853961
"RICHMOND RD (E/B) @",4121,-76.020311,43.065947,64.1950153828161
"44th Dr",4118,-73.9438074,40.7474255,64.1716448285378
"Woodside Ave",4117,-73.9009267,40.744063,64.1638527521532
"Seaview Ave",4095,-73.8659988,40.6533805,63.9921870231046
"48th Ave",4093,-73.916685,40.738989,63.9765582068933
"52nd St",4077,-73.9128213,40.742623,63.8513899613783
"Monroe St",4074,-76.5024856,42.4450949,63.8278935889318
"63rd St",4058,-74.0224712,40.6405104,63.7024332345319
"Gold St",4053,-74.0053975,40.7091674,63.663176169588
"E 115th St",4045,-73.9403868,40.7972005,63.6003144646314
"53rd St",4030,-74.014313,40.6448151,63.4822809924155
"",4009,-74.0060152,40.7127281,63.3166644731069
"Marion Ave",4006,-73.80068,42.664515,63.2929695937866
"Lydig Ave",4003,-73.864814,40.854443,63.2692658405327
"Herkimer St",4000,-74.103517,40.623757,63.2455532033676
"98th St",3986,-73.8643869,40.7428066,63.1347764706584
"W 126th St",3977,-73.9564745,40.8150351,63.0634601017102
"63rd Rd",3976,-73.862184,40.7302862,63.0555310817378
"Lefferts Blvd",3957,-73.8196414,40.6745002,62.9046898092662
"E 102nd St",3956,-73.898554,40.647572,62.8967407740655
"Bushwick Ave",3954,-73.930348,40.696254,62.88083968905
"BRONX RIVER PKWY OFF",3947,-73.8712927,40.8459509,62.8251541979803
"Guy R Brewer Blvd",3946,-73.771301,40.6676364,62.8171950981576
"88th Ave",3943,-73.806137,40.705692,62.7933117457584
"54th St",3938,-73.9883216,40.6281792,62.7534859589489
"Wall St",3932,-74.0088308,40.7060194,62.7056616263635
"5 AVE",3917,-73.7890782,43.5057703,62.5859409132754
"163rd St",3912,-73.8006304,40.7778208,62.5459830844476
"E 170th St",3905,-73.9134859,40.8385075,62.489999199872
"ARTHUR KILL RD (W/B)",3904,-74.2489853,40.512883,62.4819974072532
"E 204th St",3900,-73.8867227,40.874635,62.449979983984
"Kent Ave",3900,-73.962349,40.7197113,62.449979983984
"Hancock St",3883,-73.904783,40.699279,62.3137224052616
"62nd St",3860,-74.0239648,40.6423308,62.1288982680363
"Vernon Blvd",3848,-73.935227,40.769526,62.0322496770833
"27th St",3840,-73.93717,40.753079,61.9677335393187
"Surf Ave",3837,-73.9938307,40.5730535,61.9435226637943
"Marcy Ave",3832,-73.9579142,40.7084064,61.9031501621686
"Foster Ave",3827,-73.9120432,40.6444875,61.8627513128862
"Pitkin Ave",3816,-73.9191926,40.6684412,61.773780845922
"70th Rd",3811,-73.8202414,40.7295392,61.7332973362026
"Cypress Ave",3811,-73.9145148,40.8055578,61.7332973362026
"E 68th St",3809,-73.9674194,40.7692747,61.7170964968379
"Jefferson Ave",3790,-73.9055457,40.6996453,61.5629758864855
"Grove St",3787,-73.9937839,40.7181616,61.5386057690617
"60th St",3777,-73.906838,40.719333,61.4573022512378
"75th St",3773,-73.8861003,40.726158,61.4247507117449
"Meeker Ave",3762,-73.9527027,40.7147262,61.3351449007826
"E 20th St",3759,-73.9799963,40.7350685,61.3106842238773
"E Houston St",3751,-73.988875,40.7229367,61.2454079911302
"PENNSYLVANIA AVE (N/",3750,-73.894767,40.6646501,61.2372435695795
"28th Ave",3749,-73.985962,40.588771,61.2290780593665
"E 51st St",3743,-73.9766287,40.7591164,61.1800621117697
"Lee Ave",3740,-73.9537818,40.7000367,61.1555394056826
"102nd St",3732,-73.8324657,40.6643152,61.0900973972051
"E 25th St",3729,-73.953322,40.6407707,61.0655385630881
"Eldridge St",3725,-73.9939105,40.7138478,61.0327780786685
"E 106th St",3715,-73.8940402,40.6480159,60.9507998306831
"7 AVE",3706,-73.9856092765957,40.5866014787234,60.8769250208977
"Shore Pky",3706,-73.934774,40.58664,60.8769250208977
"97th St",3701,-73.8669035,40.744864,60.8358446970205
"21st Ave",3700,-73.989567,40.609514,60.8276253029822
"W 18th St",3670,-73.997862,40.741056,60.5805249234438
"51st Ave",3668,-73.9502324,40.7418331,60.5640157189069
"Bay Pky",3658,-73.986707,40.6087655,60.4814021001498
"Astoria Blvd",3629,-73.9176868,40.7704417,60.2411819273161
"E 5th St",3626,-73.974562,40.638373,60.2162768692984
"Roebling St",3621,-73.959025,40.7122277,60.1747455333215
"MCDONALD AVE (S/B) @",3614,-73.9798789,40.6451091,60.1165534607565
"21st St",3593,-73.9486022,40.7445833,59.9416382825828
"Rogers Ave",3591,-73.951306,40.639808,59.9249530663145
"W 120th St",3591,-73.9505698,40.8057503,59.9249530663145
"W 180th St",3590,-73.935471,40.849145,59.916608715781
"Cornelia St",3589,-73.9080259,40.6978252,59.9082632030006
"Berry St",3580,-73.961912,40.71593,59.8331012066064
"W FORDHAM RD (W/B) @",3580,-73.9075518,40.8628124,59.8331012066064
"88th St",3575,-73.8515018,40.6798468,59.791303715507
"71st Rd",3571,-73.8222926,40.727332,59.7578446733147
"COURT ST",3569,-73.9917825,40.6940745,59.7411081249754
"Stillwell Ave",3568,-73.9854397,40.5977057,59.7327380922723
"11th St",3560,-73.9403813,40.7604531,59.6657355607052
"W 207th St",3559,-73.9189539,40.8644712,59.6573549530986
"149th St",3556,-73.804024,40.6992201,59.6322060635023
"E 90th St",3540,-73.9475108,40.7794342,59.4978991225741
"Barnes Ave",3520,-73.863926,40.852339,59.3295878967653
"Lincoln Pl",3510,-73.9186246,40.6690788,59.2452529743945
"W 114th St",3495,-73.958204,40.803894,59.1185250154298
"Hester St",3494,-73.9905581,40.7158068,59.1100668245266
"Bay St",3488,-73.6467685,43.3122064,59.0592922409336
"59th St",3483,-74.0178046,40.6414239,59.016946718718
"Clinton Ave",3479,-73.4287454,40.871894,58.9830484122345
"New Dorp Ln",3472,-74.1089953,40.570104,58.9236794506249
"Mason Ave",3455,-74.087554,40.585805,58.7792480387424
"E 67th St",3450,-73.912071,40.619409,58.7367006223537
"E 42nd St",3441,-73.9807633,40.7534284,58.6600375042499
"JAMAICA AVE",3441,-73.7665445,40.7133043,58.6600375042499
"Francis Lewis Blvd",3436,-73.7900722,40.7669101,58.6174035590114
"MYRTLE AVE",3431,-73.9352775,40.6969959,58.5747385824299
"55th St",3428,-74.0155422,40.6437087,58.5491246732178
"W 74th St",3426,-73.9777589,40.7786981,58.5320425066476
"66th St",3407,-74.0197039,40.6360804,58.36951259005
"24th St",3395,-73.9951714,40.6596912,58.2666285278289
"Victory Blvd",3395,-74.10885,40.614655,58.2666285278289
"Bay Ridge Ave",3377,-74.0234269,40.6347733,58.1119609030705
"Bond St",3374,-73.9947295,40.7269405,58.0861429258304
"HOYT AVE (S/B) @ 31S",3374,-73.9174117,40.7702139,58.0861429258304
"Belmont Ave",3372,-73.8945686,40.6707773,58.0689245638319
"89th St",3371,-74.038692,40.622969,58.0603134679791
"Ashland Pl",3371,-73.9791335,40.6932809,58.0603134679791
"Laguardia Pl",3367,-73.997401,40.7298918,58.025856305616
"Trinity Pl",3362,-74.0135459,40.7069158,57.9827560572969
"Greenwich Ave",3360,-74.001463,40.737168,57.9655069847578
"Edgecombe Ave",3355,-73.9451567,40.8208736,57.9223618302983
"W 73rd St",3346,-73.9812628,40.7793494,57.8446194559183
"Decatur St",3334,-73.909439,40.686845,57.7408001330082
"New York Ave",3328,-73.8418371,40.7518861,57.6888204074238
"NB FLATBUSH AVE @ AV",3326,-73.8882034,40.5788801,57.6714834211849
"Rockaway Pky",3324,-73.8881697,40.6325443,57.6541412215983
"67th St",3318,-74.0177956,40.6341309,57.6020832956587
"Forsyth St",3315,-73.9944664,40.7149038,57.5760366819391
"Avenue B",3312,-73.980802,40.7256382,57.5499782797526
"GRAND CONCOURSE (N/B",3312,-73.9002519,40.8569323,57.5499782797526
"Stanton St",3304,-73.9853164,40.7204937,57.4804314527997
"Clarkson Ave",3303,-73.943354,40.655829,57.471732182004
"93rd St",3299,-74.0328533,40.6187643,57.4369219230975
"71st St",3289,-74.034721,40.636107,57.3498038357587
"Reade St",3288,-74.0088192,40.7160188,57.3410847473258
"Sheepshead Bay Rd",3283,-73.9504072,40.5835116,57.2974694031072
"W 106th St",3263,-73.9618737,40.7988136,57.1226750073909
"Parkside Ave",3260,-73.9615106,40.6552726,57.0964096944808
"SEAGIRT BLVD (W/B) @",3241,-73.7532016,40.5950159,56.9297813099611
"NB AMSTERDAM AVE @ W",3238,-73.9815582,40.7787095,56.9034269618272
"Avenue L",3236,-73.930282,40.623381,56.8858506133116
"Bedford Park Blvd",3213,-73.8874615,40.8727078,56.6833308830736
"W 53rd St",3211,-73.9800788,40.7622003,56.6656862660288
"Ralph Ave",3205,-73.9216651,40.6788802,56.6127194188726
"58th St",3190,-74.0225489,40.6451256,56.4800849857718
"Beach 116th St",3186,-73.837705,40.5808245,56.4446631666803
"E 36th St",3179,-73.940266,40.622623,56.3826214360418
"Jay St",3167,-74.0332437,42.7047608,56.276105053566
"W 10th St",3164,-73.998714,40.734784,56.2494444417009
"E 183rd St",3161,-73.8925,40.854975,56.2227711874824
"Avenue Z",3159,-73.9548303,40.5879203,56.2049819855856
"Spencer St",3158,-77.627045,43.1656552,56.1960852729085
"Lenox Rd",3157,-73.919089,40.658966,56.1871871515206
"69th St",3150,-73.8915906,40.7199949,56.1248608016091
"Driggs Ave",3143,-73.962573,40.708535,56.0624651616391
"Wallabout St",3141,-73.952176,40.700292,56.0446250768082
"7th Ave S",3129,-74.0032632,40.7328151,55.937465083788
"5th St",3128,-73.358294,42.897064,55.9285258164383
"Skillman St",3122,-73.9570718,40.6943943,55.874860178796
"42nd Ave",3119,-73.7696303,40.7628292,55.8480080217728
"Johnson Ave",3119,-73.9189524,40.8774148,55.8480080217728
"68th St",3116,-73.989851,40.61613,55.8211429478115
"Irving Pl",3105,-73.9882789,40.7346549,55.7225268630201
"AMSTERDAM AVE",3096,-73.9821175,40.7779222,55.6417109729742
"Avenue D",3092,-73.9130824,40.6450181,55.6057550978314
"W Burnside Ave",3076,-73.90943,40.85396,55.4616984954482
"W 12th St",3071,-73.997805,40.736032,55.4166040099896
"Gerard Ave",3065,-73.9309003,40.8139359,55.3624421426656
"N 4th St",3061,-73.9639658,40.7188798,55.3263047744922
"N CONDUIT AVE (W/B)",3059,-73.7709143,40.667885,55.3082272360993
"Bard Ave",3054,-74.106822,40.621794,55.2630075185924
"Avenue K",3052,-73.925673,40.625952,55.2449092677325
"Wooster St",3047,-73.9987176,40.7270319,55.1996376799703
"GRAND CONCOURSE",3037,-73.885364,40.8772429,55.1089829338194
"W 97th St",3036,-73.971329,40.7953306,55.0999092558236
"55th Ave",3035,-73.9152517,40.7280124,55.0908340833573
"Duane St",3030,-74.0032451,40.7140433,55.0454357780915
"1ST AVE",3029,-73.9401347,40.7895303,55.0363516232681
"Tiebout Ave",3029,-73.897516,40.856183,55.0363516232681
"Beekman St",3024,-74.0070496,40.7117884,54.9909083394701
"Union Ave",3018,-73.9517399,40.7149176,54.9363267792815
"91st St",3002,-73.848634,40.681684,54.7905101272109
"W 79th St",2993,-73.978385,40.7831762,54.7083174663597
"Humboldt St",2991,-73.9422439,40.711897,54.6900356555013
"6 AVE",2985,-73.9855270636266,40.5864547,54.6351535185909
"Ditmas Ave",2982,-73.978209,40.6362897,54.6076917659042
"W 112th St",2980,-73.9544844,40.8006945,54.5893762558247
"W Kingsbridge Rd",2968,-73.8998451,40.8680002,54.4793538875049
"E 101st St",2967,-73.892141,40.640712,54.4701753255853
"QUEENS BLVD",2951,-73.9177213,40.7432249,54.3231074221643
"W 77th St",2943,-73.98073,40.782439,54.2494239600754
"Farrington St",2939,-73.832714,40.766745,54.2125446737192
"86 ST",2935,-73.975127,40.5906494,54.1756402823261
"Carlton Ave",2934,-73.9723542,40.6774458,54.1664102558034
"Troy Ave",2933,-73.9358825,40.648739,54.157178656204
"Wallace Ave",2930,-73.864814,40.854443,54.1294744108974
"Hart St",2924,-73.928833,40.697186,54.0740233383831
"Campus Rd",2921,-73.948884,40.630671,54.0462764674866
"W Fordham Rd",2918,-73.902798,40.8627073,54.018515344278
"EB HILLSIDE AVE @ KE",2913,-73.655799,41.012627,53.9722150740545
"70th St",2903,-73.89253,40.7267857,53.8794951720968
"NB ROGERS AVE @ EAST",2901,-73.951306,40.639808,53.8609320379809
"Corona Ave",2891,-73.8567901,40.7438672,53.7680202350803
"FULTON ST",2890,-74.0078096,40.7102369,53.7587202228625
"Chambers St",2878,-74.0079885,40.7149296,53.6469943240066
"Newtown Ave",2868,-73.9202868,40.7668726,53.5537113559835
"77th Ave",2865,-73.814779,40.722612,53.5256947642905
"E New York Ave",2862,-73.9006395,40.6767236,53.497663500381
"Avenue X",2856,-73.9742753,40.5893417,53.4415568635496
"W 11th St",2852,-73.99505,40.734034,53.4041196912748
"EB E HOUSTON ST. AVE",2848,-73.9812488,40.7206283,53.3666562565053
"SOUTHERN BLVD",2847,-73.7770254,42.6247994,53.3572862878164
"Division Ave",2844,-73.9575781,40.70718,53.3291665038935
"AVE U",2839,-73.9298072,40.6051124,53.2822672190289
"13th St",2827,-73.9451046,40.7524881,53.1695401522338
"Avenue O",2826,-73.8741284,40.8135053,53.160135440008
"Woodbine St",2819,-73.9192186,40.6900086,53.0942558098331
"ATLANTIC AVE",2814,-73.8949322,40.6759984,53.0471488394994
"6TH AVE",2813,-74.0008455,40.7318551,53.0377224247045
"W 76th St",2813,-73.9768276,40.7799598,53.0377224247045
"8th St",2810,-73.933025,40.772166,53.0094331227943
"W 70th St",2806,-73.9879153,40.7795155,52.9716905525961
"ROOSEVELT AVE",2794,-73.8332175,40.7585475,52.85830114561
"78th Ave",2788,-73.8879315,40.6980064,52.8015151297763
"Havemeyer St",2784,-73.958642,40.7099066,52.7636238330917
"W 119th St",2784,-73.955416,40.8069647,52.7636238330917
"28th St",2776,-73.9933621,40.747217,52.687759489278
"W 69th St",2761,-73.9883332,40.7789023,52.5452186216786
"92nd St",2756,-73.9526703,40.7830698,52.4976189936268
"2ND AVE",2753,-73.9938908,40.6719924,52.4690384893796
"Lorimer St",2746,-73.9473618,40.7038293,52.4022900262956
"Olinville Ave",2742,-73.868068,40.877368,52.3641098463442
"E 97th St",2741,-73.9537864,40.7879497,52.3545604508337
"W 85th St",2733,-73.9770038,40.7876214,52.2781024904309
"NOSTRAND AVE",2729,-73.949556,40.6803935,52.2398315464359
"Glenwood Rd",2727,-73.898554,40.647572,52.2206855565876
"57th Ave",2726,-73.873996,40.734186,52.2111099288265
"Pierrepont St",2710,-73.9939093,40.6954462,52.0576603392815
"14th St",2695,-73.9996735,40.738552,51.9133894096696
"Bruckner Blvd",2692,-73.8883825,40.8219318,51.8844870842914
"95th St",2689,-74.0312474,40.616049,51.8555686498567
"Barclay Ave",2684,-74.1673465,40.5270001,51.8073353879545
"Throop Ave",2684,-73.944403,40.700545,51.8073353879545
"Quincy St",2681,-73.9595479,40.685935,51.7783738639985
"MCDONALD AVE",2674,-73.9798789,40.6451091,51.7107338953916
"E 125th St",2659,-73.9313853,40.8018404,51.565492337415
"W 135th St",2659,-73.939325,40.813458,51.565492337415
"Center Blvd",2655,-73.9587572,40.7441603,51.526692111953
"Seneca Ave",2655,-73.9076756,40.7028171,51.526692111953
"W 115th St",2645,-73.9657384,40.8079042,51.4295634824952
"Fort Hamilton Pkwy",2632,-73.990497,40.643164,51.3030213535226
"Prospect Park West",2629,-73.9737876,40.6682953,51.2737749731771
"146th St",2624,-73.8089276,40.7019181,51.2249938994628
"White St",2622,-75.40351,42.4859087,51.2054684579684
"Convent Ave",2621,-73.9467212,40.8239713,51.1957029446808
"E 179th St",2614,-73.902833,40.8507381,51.1272921246569
"Bronx Blvd",2607,-73.8690235,40.8785245,51.058789644879
"VICTORY BLVD (W/B) @",2605,-74.103511,40.616414,51.0392006206994
"Riverdale Ave",2590,-73.9064482,40.9010349,50.8920425999979
"JEROME AVE",2576,-73.887736,40.877034,50.7543101617981
"East Ave",2570,-73.860324,40.836374,50.6951674225463
"Crescent Ave",2567,-73.7530858,43.0535761,50.6655701635736
"91st Ave",2562,-73.8078559,40.7011895,50.6162029393751
"Baychester Ave",2561,-73.8383998,40.8788002,50.60632371552
"E 104th St",2554,-73.889946,40.64213,50.5371150739731
"15th Ave",2551,-73.9947029,40.6256411,50.5074251966976
"Sullivan St",2548,-74.012304,40.677863,50.4777178564959
"Burke Ave",2547,-73.8606813,40.8713243,50.4678115237822
"W 122nd St",2547,-73.9495441,40.8069578,50.4678115237822
"Rutland Rd",2546,-73.9292346,40.6607177,50.4579032461715
"64th Rd",2544,-73.8603195,40.7236466,50.438080851674
"56th Ave",2543,-73.760535,40.752055,50.4281667324919
"Macon St",2543,-73.9320788,40.6830993,50.4281667324919
"W 60th St",2542,-73.9836135,40.7695417,50.4182506638221
"Seaman Ave",2538,-73.9282467,40.8659387,50.37856687124
"WHITE PLAINS RD (S/B",2536,-73.8661058,40.84521,50.3587132480567
"Albany Ave",2524,-73.939337,40.670192,50.2394267483219
"Goulden Ave",2520,-73.8935672,40.8762307,50.1996015920445
"ST NICHOLAS AVE",2513,-73.952807,40.80587,50.1298314379771
"E 178th St",2510,-73.880717,40.841532,50.0999001995014
"E Burnside Ave",2500,-73.9028343,40.851721,50
"W 165th St",2499,-73.942621,40.8399566,49.9899989998
"50th Ave",2481,-73.944689,40.740909,49.8096376216491
"Crosby Ave",2476,-73.8290405,40.8386351,49.7594212184989
"Snyder Ave",2472,-73.943604,40.649279,49.7192115786242
"Pelham Pkwy S",2465,-73.8311203,40.8554519,49.6487663492256
"CLOVE RD (N/B) @ CHE",2460,-74.1031943,40.6160007,49.598387070549
"Saunders St",2458,-73.860755,40.728536,49.5782210249622
"WEST END AVE",2456,-73.9869457,40.7764553,49.5580467734555
"Horace Harding Expy",2445,-73.8362522,40.7431544,49.4469412603045
"Westchester Sq",2437,-73.8430556,40.8408333,49.3659801887899
"BEDFORD AVE",2432,-73.9577249,40.7178272,49.3153120237518
"Pike St",2432,-76.502368,42.431796,49.3153120237518
"Hicks St",2431,-74.0038414,40.6786481,49.3051721424842
"W 168th St",2430,-73.941076,40.8416429,49.295030175465
"Melbourne Ave",2423,-73.814858,40.7337753,49.2239778969559
"Palmetto St",2421,-73.9111037,40.6994605,49.2036584005702
"Randall Ave",2417,-73.8812769,40.8129135,49.1629942131274
"Evergreen Ave",2413,-73.68284,40.992478,49.1222963632605
"WESTCHESTER AVE",2412,-73.9159846,40.8164868,49.1121166312347
"24th Ave",2410,-73.9190823,40.7748923,49.0917508345343
"EB JAMAICA AVE @ 222",2404,-73.8085517,40.7017926,49.0306026885251
"LINDEN BLVD (W/B) @",2403,-73.766348,40.6922019,49.0204039151046
"W 9th St",2401,-73.9989395,40.7341355,49
"Spruce St",2397,-73.3736991,40.6752441,48.9591666595746
"E 172nd St",2396,-73.8735648,40.8319757,48.9489530020817
"Onderdonk Ave",2383,-73.9239397,40.713903,48.8159809898357
"BRIGHTON BEACH AVE",2381,-73.9548182,40.5773675,48.7954915950234
"W 84th St",2381,-73.9730562,40.7851297,48.7954915950234
"E Mosholu Pky",2366,-73.8873173,40.9049445,48.6415460280612
"Meserole St",2366,-73.9415549,40.7082381,48.6415460280612
"Marcus Garvey Blvd",2364,-73.941309,40.699292,48.6209831245729
"W 96th St",2359,-73.9718149,40.7946663,48.5695377783236
"19th Ave",2351,-73.9780744,40.6274579,48.4871116896026
"Waverly Pl",2350,-74.0011954,40.7338049,48.4767985741633
"95th Ave",2349,-73.809512,40.697399,48.4664832642105
"Commerce Ave",2346,-73.84098,40.834009,48.4355241532493
"Newkirk Ave",2346,-73.9483922,40.6399641,48.4355241532493
"W 75th St",2344,-73.980303,40.7805992,48.4148737476408
"32nd Ave",2342,-73.811255,40.77001,48.3942145302514
"W 87th St",2338,-73.9760614,40.788995,48.3528696149463
"MCDONALD AVE (N/B) @",2336,-73.9798789,40.6451091,48.3321838943783
